"id","productname","sales_count","base_stock","turnover_ratio","partition_date"
2689,친환경 양파 800g,1,30,0.0333333,"2025-04-14"
2690,명품 곱창김 캔김 선물세트 (15캔)/조미김/구운김,1,9,0.111111,"2025-04-14"
2691,불릴필요없는 찰현미2kg,1,10,0.1,"2025-04-14"
2692,[냉동][중국] 자숙 바지락살 (350g/팩),1,10,0.1,"2025-04-14"
2693,자른미역 100g,1,11,0.0909091,"2025-04-14"
2694,[오늘의채소] 국내산 깐 쪽파 3kg내외(3단),1,10,0.1,"2025-04-14"
2695,백화점 식품관 직수입 태국망고 3입+애플망고 3입 선물세트 2.3kg 내외,1,10,0.1,"2025-04-14"
2696,바른 진미오징어채 200g,1,7,0.142857,"2025-04-14"
2697,문배술 명작 40도 1000ml 1병 잔 2개 케이스 선물용 이기춘명인,1,9,0.111111,"2025-04-14"
2698,시금치 (단),1,10,0.1,"2025-04-14"
2699,국산의힘 세발나물 (200g),1,9,0.111111,"2025-04-14"
2700,새우와 멸치를 섞어 바삭바삭 고소한 파래김자반 (65g),1,9,0.111111,"2025-04-14"
2701,국산콩 콩나물 300g,1,8,0.125,"2025-04-14"
2702,사조 안심 닭가슴살 135g*4입,1,8,0.125,"2025-04-14"
2703,버터 450g(해동),1,11,0.0909091,"2025-04-14"
2704,[냉동][국산] 손질 삼치살 (600g) (소금간),1,14,0.0714286,"2025-04-14"
2705,[화이트와인] 칸티 모스카토 IGT,1,8,0.125,"2025-04-14"
2706,(N)[냉장/호주산] 다짐육 (300g),1,10,0.1,"2025-04-14"
2707,[페루산] 알이 큰 애플청포도 (500g),1,10,0.1,"2025-04-14"
2708,튀김가루 1kg,1,7,0.142857,"2025-04-14"
2709,오천년의 신비 국산 꽃소금 (천일염) 400g,1,20,0.05,"2025-04-14"
2710,국산 데친나물 무시래기(건데친) 1Kg,1,8,0.125,"2025-04-14"
2711,[냉동] 한우 1등급 차돌박이 (300g),1,9,0.111111,"2025-04-14"
2712,순수천혜염 천일염 가는소금 500g,1,12,0.0833333,"2025-04-14"
2713,신상 오리지널 투움바파스타 179g*2입,1,10,0.1,"2025-04-14"
2714,진간장금F3 500ml,1,14,0.0714286,"2025-04-14"
2715,청도 미나리 (300g),1,10,0.1,"2025-04-14"
2716,슬라이스피클720ml,1,9,0.111111,"2025-04-14"
2717,뉴질랜드 단호박 (통),1,11,0.0909091,"2025-04-14"
2718,서울우유 2.3L,1,9,0.111111,"2025-04-14"
2719,스키피 땅콩버터 크리미 462g,1,7,0.142857,"2025-04-14"
2720,국내산 향긋한 쑥갓 산지직송 쑥갓나물 샤브샤브 전골 쌈채소 200g,1,9,0.111111,"2025-04-14"
2721,[백설] 하얀설탕 (1kg),2,17,0.117647,"2025-04-15"
2722,버터 450g(해동),1,10,0.1,"2025-04-15"
2723,바나나맛 우유(240ml4개) 960ml,1,8,0.125,"2025-04-15"
2724,생크림카스테라 150g,1,7,0.142857,"2025-04-15"
2725,렛츠 세이 크림치즈 스프레드 226g*2입,1,10,0.1,"2025-04-15"
2726,글린트 레드 15도 750ml_보테가 논알콜와인750ml LED전구증정 선미 딸기리큐르,1,10,0.1,"2025-04-15"
2727,난이생생 계란 15개입 (왕란 1020g),2,13,0.153846,"2025-04-15"
2728,I`mperfect 꿀고구마 (1kg),1,8,0.125,"2025-04-15"
2729,마카다미아 300g,1,10,0.1,"2025-04-15"
2730,전지분유 1kg,1,9,0.111111,"2025-04-15"
2731,[냉장][국산] 데친 간장 전복 (270g),2,9,0.222222,"2025-04-15"
2732,청경채 4kg GAP인증,2,7,0.285714,"2025-04-15"
2733,국내산 삶은 죽순 1kg(진공포장),2,9,0.222222,"2025-04-15"
2734,고소한참기름320ml(병),1,16,0.0625,"2025-04-15"
2735,다진마늘 450g (PET),4,36,0.111111,"2025-04-15"
2736,박재서 안동소주 명인 45도 800ml 호리병 선물세트(케이스쇼핑백 포함),1,10,0.1,"2025-04-15"
2737,수제망 햇 양파 (1.8kg내외/망),2,39,0.0512821,"2025-04-15"
2738,미림 500ml,1,9,0.111111,"2025-04-15"
2739,한끼에 하나씩 양배추 (통),3,10,0.3,"2025-04-15"
2740,통흑후추 그라인더 65g,7,29,0.241379,"2025-04-15"
2741,두번달여더진한 진간장 1.7L,1,24,0.0416667,"2025-04-15"
2742,튜브형 다진마늘 80g,1,70,0.0142857,"2025-04-15"
2743,저당 굴소스 310g,3,10,0.3,"2025-04-15"
2744,흙대파 750g,1,59,0.0169492,"2025-04-15"
2745,소금을 넣지 않은 쿠킹버터 450g,2,19,0.105263,"2025-04-15"
2746,Im perfect 대파 900g,3,46,0.0652174,"2025-04-15"
2747,감자탕용 돼지등뼈 2kg x 1개,1,7,0.142857,"2025-04-15"
2748,헬스꼬기 지방제한 호주산 소고기 다짐육 500gX2팩,1,6,0.166667,"2025-04-15"
2749,대추 100g,1,10,0.1,"2025-04-15"
2750,스파게티 1kg,1,9,0.111111,"2025-04-15"
2751,푸드맛남 순수 저온압착 참기름350ml+들기름350ml 총2병[35127587],1,24,0.0416667,"2025-04-15"
2752,유기농 발아 깨소금 180g,4,16,0.25,"2025-04-15"
2753,친환경 양파 800g,4,29,0.137931,"2025-04-15"
2754,아삭숙주 350g,1,7,0.142857,"2025-04-15"
2755,사골육수 500g,1,7,0.142857,"2025-04-15"
2756,식용유1.8L,6,27,0.222222,"2025-04-15"
2757,라이트 슈가 딸기잼 290g,1,10,0.1,"2025-04-15"
2758,[조우] 1++ No.9 한우 맑은곰탕 600g,1,10,0.1,"2025-04-15"
2759,몬도 스파게티면 스파게티 파스타면 500g 8개,1,13,0.0769231,"2025-04-15"
2760,[냉장][노르웨이] 소금간 붉은볼락 (대 마리),3,10,0.3,"2025-04-15"
2761,강원 브로콜리 (2입),1,7,0.142857,"2025-04-15"
2762,자연산 손질새조개 12팩[35126425],1,9,0.111111,"2025-04-15"
2763,밥새우 500g 새우반찬 아이들반찬,2,8,0.25,"2025-04-15"
2764,아욱 150g,1,7,0.142857,"2025-04-15"
2765,자연촌 990 맛있는두부 420g,1,7,0.142857,"2025-04-15"
2766,올리브오일 500ml(아르베키나),1,5,0.2,"2025-04-15"
2767,어울림 건강차 2종 선물세트 4호 (우엉차팥차),1,8,0.125,"2025-04-15"
2768,[본사직영] 광동 위생천 75ml x 20병 (무료배송),1,10,0.1,"2025-04-15"
2769,[하림] 동물복지 IFF 한입쏙 닭가슴살 청양고추 (500g),3,29,0.103448,"2025-04-15"
2770,지구식단 얇은두부면 100g,1,9,0.111111,"2025-04-15"
2771,하루채소 깐마늘 (80g),1,8,0.125,"2025-04-15"
2772,하루채소 대파 (200g),3,49,0.0612245,"2025-04-15"
2773,백설 하선정 서해안 까나리 액젓 800g,1,10,0.1,"2025-04-15"
2774,부드러운 손질 황태채 150g,1,8,0.125,"2025-04-15"
2775,어울림 건강차 2종 보틀 선물세트 3호 (우엉차팥차),1,8,0.125,"2025-04-15"
2776,[가정의 달]건어물 특선선물세트 6호(조림멸치대멸치새우지주식재래김쌈다시마 外),1,11,0.0909091,"2025-04-15"
2777,호두정과300g,1,10,0.1,"2025-04-15"
2778,반쪽 양배추 800g,1,7,0.142857,"2025-04-15"
2779,미원 맛소금 95g,2,16,0.125,"2025-04-15"
2780,한산소곡주(오곡향) 500ml 약주 (생주 16도) 유리병 x 2개(SET),1,10,0.1,"2025-04-15"
2781,빙그레 바나나맛우유 칫솔꽂이기획 240ml*6입,1,9,0.111111,"2025-04-15"
2782,감자전분맛 400g,1,10,0.1,"2025-04-15"
2783,올리브오일 500ml(오히블랑카),1,7,0.142857,"2025-04-15"
2784,[냉동] 큐브 닭가슴살 (1000g),1,8,0.125,"2025-04-15"
2785,[지도표 성경김] 세번 구운 김밥김 (10매 22g),1,9,0.111111,"2025-04-15"
2786,양파 (1.8kg),1,44,0.0227273,"2025-04-15"
2787,강원도 장뇌삼 산양삼 선물세트 7뿌리 (5-6년근),1,7,0.142857,"2025-04-15"
2788,브로콜리 (1입/봉),1,8,0.125,"2025-04-15"
2789,당근 1.5L,1,9,0.111111,"2025-04-15"
2790,식소다 200g,1,10,0.1,"2025-04-15"
2791,구운 아몬드 500g,1,10,0.1,"2025-04-15"
2792,[백설] 갈색설탕 (중백당) 1kg,4,27,0.148148,"2025-04-15"
2793,정성깃든된장 1kg,1,9,0.111111,"2025-04-15"
2794,백설 맛술 800ml(생강),1,51,0.0196078,"2025-04-15"
2795,행복한콩 고소한 순두부 350g*2,1,11,0.0909091,"2025-04-15"
2796,무항생제 닭 (백숙용) (800g),1,9,0.111111,"2025-04-15"
2797,볶음깨소금 250g,1,17,0.0588235,"2025-04-15"
2798,줄기를 제거한 부드러운 완도미역 200g,1,9,0.111111,"2025-04-15"
2799,썬 골드키위 2단 선물세트 슈퍼점보과 3.1kg (20입),1,9,0.111111,"2025-04-15"
2800,경주 부추 300g,1,11,0.0909091,"2025-04-15"
2801,웅진 초록매실 제로 1.35L,1,10,0.1,"2025-04-15"
2802,냉장 닭다리살(정육) (500g),1,9,0.111111,"2025-04-15"
2803,향이 진한 다진마늘 (200g),2,58,0.0344828,"2025-04-15"
2804,피넛버터 크런치 340g,1,8,0.125,"2025-04-15"
2805,생강가루 55g,1,24,0.0416667,"2025-04-15"
2806,참주가 매화랑 청화랑 6본 세트 매실 블루베리 소주,1,6,0.166667,"2025-04-15"
2807,소소한하루 양파,2,23,0.0869565,"2025-04-15"
2808,[베트남] 땡초 매운맛 건고추 (50g),1,10,0.1,"2025-04-15"
2809,생강&매실 맛술830ml,3,31,0.0967742,"2025-04-15"
2810,통흑후추65g,1,22,0.0454545,"2025-04-15"
2811,시골참기름 300ml(병),2,16,0.125,"2025-04-15"
2812,미원 맛소금 250g,1,14,0.0714286,"2025-04-15"
2813,다진마늘 240g,3,44,0.0681818,"2025-04-15"
2814,우포의 아침 순수요리용 청주 미청 14도 1.5L 무가당,1,8,0.125,"2025-04-15"
2815,[무항생제해발500]냉장등갈비구이용500g,1,6,0.166667,"2025-04-15"
2816,포미식탁 서울 산후조리원 병문안 선물 과일바구니 당일배송,1,9,0.111111,"2025-04-15"
2817,국산고춧가루 190g,1,22,0.0454545,"2025-04-15"
2818,양상추 (1입),1,9,0.111111,"2025-04-15"
2819,이란산 순수 석류 농축액 원액 주스 100% 무설탕 해썹 인증 660gx1병,1,26,0.0384615,"2025-04-15"
2820,하루채소 오이맛고추 (80g),1,10,0.1,"2025-04-15"
2821,백설 순두부 찌개양념 130g,1,14,0.0714286,"2025-04-15"
2822,허브맛솔트마늘양파 52g,3,24,0.125,"2025-04-15"
2823,친환경 애호박 1개 (150g내외),2,13,0.153846,"2025-04-15"
2824,새우와 멸치를 섞어 바삭바삭 고소한 파래김자반 (65g),1,8,0.125,"2025-04-15"
2825,프리미엄 굴소스500g,2,11,0.181818,"2025-04-15"
2826,계란간장소스 300ml,1,13,0.0769231,"2025-04-15"
2827,친정엄마 고춧가루 200g,1,24,0.0416667,"2025-04-15"
2828,[프리미엄]사랑가득 아모르 과일 선물 혼합세트 S1 8종 4.3kg내외,1,8,0.125,"2025-04-15"
2829,담백한 살코기참치 90g,1,9,0.111111,"2025-04-15"
2830,스팸 클래식 200g*3입,1,10,0.1,"2025-04-15"
2831,[백설] 중력 밀가루(다목적용) 1kg,1,9,0.111111,"2025-04-15"
2832,Westgold 버터 400g,1,10,0.1,"2025-04-15"
2833,청피망(2입/봉),1,8,0.125,"2025-04-15"
2834,한돈케이크 1400g 돼지고기선물세트_삼겹살/목살/항정살/가브리살,3,65,0.0461538,"2025-04-15"
2835,껍질벗긴 들깨가루 300g,2,9,0.222222,"2025-04-15"
2836,유명산지 감자 (2kg/박스),1,8,0.125,"2025-04-15"
2837,인큐 애호박 200g (1입),1,16,0.0625,"2025-04-15"
2838,[2번사육] 1등급 동물복지인증 백색유정란(대란) 20개입 (1040g),1,10,0.1,"2025-04-15"
2839,샘표 새미네부엌 부추파김치양념 120g,2,8,0.25,"2025-04-15"
2840,보령멸치칩,1,10,0.1,"2025-04-15"
2841,하프 마요네즈 525g,1,7,0.142857,"2025-04-15"
2842,헬스꼬기 지방제한 호주산 소고기 다짐육 200gX5팩,1,8,0.125,"2025-04-15"
2843,[활][국산] ASC인증 활 전복 (대) (10미 총 700g 내외) (용기포장),1,10,0.1,"2025-04-15"
2844,담금주 강주 34도 1.8L 소주 증류주 내국양조 도수 높은 대용량 담금용 술,1,11,0.0909091,"2025-04-15"
2845,[가정의 달][냉장]한우선물세트 구이3호 1등급 1.2kg (등심2팩/채끝/안심),2,9,0.222222,"2025-04-15"
2846,불닭볶음면 (140gx5입),1,10,0.1,"2025-04-15"
2847,파슬리9g(스테인리스&유리병 용기),1,8,0.125,"2025-04-15"
2848,[냉동][베트남] ASC인증 칵테일새우 (중 26-30 900g),1,7,0.142857,"2025-04-15"
2849,올리브유 1L,1,15,0.0666667,"2025-04-15"
2850,백설 자일로스설탕(갈색) 1kg,1,13,0.0769231,"2025-04-15"
2851,고소한들기름막국수167g,1,7,0.142857,"2025-04-15"
2852,[냉동] 1등급 한우 찜갈비 선물세트 3.2kg (찜갈비 800gx4) 부직포가방 포함,1,9,0.111111,"2025-04-15"
2853,다시다 명품 골드 100g,1,8,0.125,"2025-04-15"
2854,지구식단 넓은두부면 100g,1,11,0.0909091,"2025-04-15"
2855,[수플린] 고당도 프리미엄 샤인머스켓 1.8KG 이상 과일선물 (3입/특품),1,9,0.111111,"2025-04-15"
2856,순창 재래식생된장 500g,1,8,0.125,"2025-04-15"
2857,어울림 건강차 2종 선물세트 5호 (우엉차돼지감자차),1,8,0.125,"2025-04-15"
2858,백설 참치액 진 더 풍부한 맛 500g,2,39,0.0512821,"2025-04-15"
2859,I`mperfect 향이 가득한 표고버섯 (500g),1,9,0.111111,"2025-04-15"
2860,고춧가루 1kg,1,24,0.0416667,"2025-04-15"
2861,한눈에 반한 쌀 3kg,1,10,0.1,"2025-04-15"
2862,백설 흑설탕 1kg,1,16,0.0625,"2025-04-15"
2863,[생물][국산] 오만둥이 (250g/팩),1,8,0.125,"2025-04-15"
2864,[기꼬망]혼쯔유 500ml,1,8,0.125,"2025-04-15"
2865,진간장금F3 500ml,3,13,0.230769,"2025-04-15"
2866,옛날자른당면300g,1,10,0.1,"2025-04-15"
2867,무아스파탐 느린마을막걸리 750ml x 5입(6%),1,8,0.125,"2025-04-15"
2868,깐쪽파 (150g),1,11,0.0909091,"2025-04-15"
2869,[생물][국산] 남해안 해삼 (250g/봉),1,9,0.111111,"2025-04-15"
2870,[냉동][아르헨티나] 오징어링 (850g/팩),1,10,0.1,"2025-04-15"
2871,[냉동][미국산] 블루베리 (1.5kg),1,10,0.1,"2025-04-15"
2872,국산 깐녹두 1kg (500gx2봉),1,10,0.1,"2025-04-15"
2873,사과식초 900ml,1,9,0.111111,"2025-04-15"
2874,흙당근 (1kg),1,21,0.047619,"2025-04-15"
2875,친환경 팽이버섯 2입(300g),1,10,0.1,"2025-04-15"
2876,[도드람]더느림냉장돼지갈비찜용500g,1,8,0.125,"2025-04-15"
2877,식용유900ml,1,19,0.0526316,"2025-04-15"
2878,국산 건표고버섯(슬라이스) 70g,1,10,0.1,"2025-04-15"
2879,SSG 국산 건고추 (40g),1,8,0.125,"2025-04-15"
2880,지리산 건 고사리 말린 고사리 100g,1,9,0.111111,"2025-04-15"
2881,국산 껍질벗긴 들깨가루 200g,1,9,0.111111,"2025-04-15"
2882,국산 참기름 250ml,1,14,0.0714286,"2025-04-15"
2883,제주산 다진마늘 260g,1,56,0.0178571,"2025-04-15"
2884,향긋한 들기름 320ml,1,9,0.111111,"2025-04-15"
2885,동원참치액 진 500g,1,43,0.0232558,"2025-04-15"
2886,다시마 더한 진간장 900ml,1,14,0.0714286,"2025-04-15"
2887,참깨흑임자 드레싱 300g,1,9,0.111111,"2025-04-15"
2888,봉평 메밀막국수 중면 800g,1,10,0.1,"2025-04-15"
2889,미림 900ml,1,7,0.142857,"2025-04-15"
2890,백설 올리고당 1.2kg,1,9,0.111111,"2025-04-15"
2891,[오늘의채소] 국내산 깐 쪽파 3kg내외(3단),1,9,0.111111,"2025-04-15"
2892,백설 100%통들깨들기름 320ml,1,11,0.0909091,"2025-04-15"
2893,백설 5가지재료 부침가루1kg,1,10,0.1,"2025-04-15"
2894,볶음참깨 200g,1,10,0.1,"2025-04-15"
2895,바질 (20g),1,9,0.111111,"2025-04-15"
2896,식혜 음료 238ml*12,1,10,0.1,"2025-04-15"
2897,해찬들 재래식된장 500g,1,9,0.111111,"2025-04-15"
2898,청경채 200g (4~6입),1,10,0.1,"2025-04-15"
2899,I`mperfect 감자 (1kg),1,10,0.1,"2025-04-15"
2900,참 진한 들기름 320ml,1,10,0.1,"2025-04-15"
2901,파머스픽 흙대파 (봉),1,72,0.0138889,"2025-04-15"
2902,[바로배송] 구미우 1++9등급 다온 한우 선물세트 1호 등심+안심+특수부위+살치살/각400g/총1.6kg,1,10,0.1,"2025-04-15"
2903,[리얼넛츠]하루건강견과 요거트 혼합 2박스(총 60봉),1,10,0.1,"2025-04-15"
2904,[백설] 갈색설탕 (중백당) 1kg,5,23,0.217391,"2025-04-16"
2905,청양고추 (150g),2,27,0.0740741,"2025-04-16"
2906,인큐 애호박 200g (1입),3,15,0.2,"2025-04-16"
2907,홈스타일 로제 스파게티 소스 400g,1,9,0.111111,"2025-04-16"
2908,굴소스 490g,2,7,0.285714,"2025-04-16"
2909,진간장 금F3 860ml,4,15,0.266667,"2025-04-16"
2910,난이생생 계란 15개입 (왕란 1020g),1,19,0.0526316,"2025-04-16"
2911,국산 고운 고춧가루 110g,2,20,0.1,"2025-04-16"
2912,[가정의 달]건어물 특선선물세트 6호(조림멸치대멸치새우지주식재래김쌈다시마 外),1,10,0.1,"2025-04-16"
2913,백설 참치액 진 더 풍부한 맛 500g,3,37,0.0810811,"2025-04-16"
2914,스팸 클래식 200g*6입,1,10,0.1,"2025-04-16"
2915,무항생제 닭다리살 (정육) (400g),3,8,0.375,"2025-04-16"
2916,통흑후추 그라인더 65g,3,22,0.136364,"2025-04-16"
2917,다진마늘 240g,5,41,0.121951,"2025-04-16"
2918,버터 450g(해동),1,9,0.111111,"2025-04-16"
2919,서울우유 체다 270g*3입,1,8,0.125,"2025-04-16"
2920,생강가루 55g,1,23,0.0434783,"2025-04-16"
2921,담금주 강주 34도 1.8L 소주 증류주 내국양조 도수 높은 대용량 담금용 술,1,10,0.1,"2025-04-16"
2922,친환경 양파 800g,3,25,0.12,"2025-04-16"
2923,키다리 파프리카 (봉),1,8,0.125,"2025-04-16"
2924,비피더스 명장 기획(125ml*12/점포별 구성 상이함) 1500ml,1,10,0.1,"2025-04-16"
2925,샘표 새미네부엌 부추파김치양념 120g,1,6,0.166667,"2025-04-16"
2926,백설 흑설탕 1kg,1,26,0.0384615,"2025-04-16"
2927,향이 진한 다진마늘 (200g),4,56,0.0714286,"2025-04-16"
2928,시골 들기름 300ml,1,9,0.111111,"2025-04-16"
2929,지구식단 얇은두부면 100g,1,8,0.125,"2025-04-16"
2930,한돈케이크 1400g 돼지고기선물세트_삼겹살/목살/항정살/가브리살,2,62,0.0322581,"2025-04-16"
2931,유명산지 감자 (1kg),1,7,0.142857,"2025-04-16"
2932,순창 태양초찰고추장 500g,1,10,0.1,"2025-04-16"
2933,소소한하루 양파,2,36,0.0555556,"2025-04-16"
2934,백설 순두부 찌개양념 130g,2,13,0.153846,"2025-04-16"
2935,[냉동/미국산] 우삼겹 바로구이 (1kg),1,7,0.142857,"2025-04-16"
2936,[냉장/호주산] 항공직송 유기농 호주산 다짐육 200g,1,10,0.1,"2025-04-16"
2937,순후추 100g,5,64,0.078125,"2025-04-16"
2938,[가격 역주행]시골집 참기름 300ml,2,24,0.0833333,"2025-04-16"
2939,튜브형 다진마늘 80g,4,69,0.057971,"2025-04-16"
2940,수제망 햇 양파 (1.8kg내외/망),2,37,0.0540541,"2025-04-16"
2941,동원참치액 진 500g,4,42,0.0952381,"2025-04-16"
2942,파머스픽 흙대파 (봉),3,71,0.0422535,"2025-04-16"
2943,간편한김치전믹스 210g,2,8,0.25,"2025-04-16"
2944,[FUNacho] 나쵸 치즈 소스(142g*2컵) 284g,1,10,0.1,"2025-04-16"
2945,그릴 닭가슴살 140g,1,7,0.142857,"2025-04-16"
2946,[냉동][러시아] 머리없이 몸통만 담은 잘 말린 반건조 절단 코다리 (4미 570g),1,8,0.125,"2025-04-16"
2947,껍질벗긴 들깨가루 300g,2,7,0.285714,"2025-04-16"
2948,생강&매실 맛술830ml,2,28,0.0714286,"2025-04-16"
2949,볶음깨소금 250g,1,16,0.0625,"2025-04-16"
2950,[CJ] 비비고 직화 들기름김 (12봉) (4.5g*12),2,7,0.285714,"2025-04-16"
2951,[냉장][노르웨이] 소금간 붉은볼락 (대 마리),2,14,0.142857,"2025-04-16"
2952,몬도 스파게티면 스파게티 파스타면 500g 8개,2,12,0.166667,"2025-04-16"
2953,파슬리9g(스테인리스&유리병 용기),2,7,0.285714,"2025-04-16"
2954,시금치 (단),2,9,0.222222,"2025-04-16"
2955,정성깃든쌈장 500g,1,8,0.125,"2025-04-16"
2956,[수플린] 고당도 프리미엄 샤인머스켓 1.8KG 이상 과일선물 (3입/특품),2,8,0.25,"2025-04-16"
2957,고춧가루 1kg,1,23,0.0434783,"2025-04-16"
2958,특등급 국산콩 투컵두부 600g,1,7,0.142857,"2025-04-16"
2959,하루채소 대파 (200g),5,46,0.108696,"2025-04-16"
2960,뽀로로 칼슘왕 치즈 180g,1,10,0.1,"2025-04-16"
2961,[하림] 동물복지 IFF 한입쏙 닭가슴살 청양고추 (500g),2,26,0.0769231,"2025-04-16"
2962,[냉동][국산] 반건조 민어 (1미 230g) (소금간),1,17,0.0588235,"2025-04-16"
2963,가지 350g (3입),1,10,0.1,"2025-04-16"
2964,제주 한라봉 고급 선물세트 3kg (큰봉/7-11과),1,8,0.125,"2025-04-16"
2965,두번달여더진한 진간장 1.7L,2,23,0.0869565,"2025-04-16"
2966,양조식초 1.8L,1,9,0.111111,"2025-04-16"
2967,[냉동][러시아] 손질되어 간편한 코다리 (1kg),1,10,0.1,"2025-04-16"
2968,[이스라엘산] 과즙뚝뚝 자몽 (4입 1.5kg),1,10,0.1,"2025-04-16"
2969,한끼에 하나씩 양배추 (통),1,7,0.142857,"2025-04-16"
2970,순수천혜염 천일염 가는소금 500g,2,11,0.181818,"2025-04-16"
2971,설탕대신 알룰로스 위드 몽크프루트 830g,1,18,0.0555556,"2025-04-16"
2972,순창 재래식생된장 500g,1,7,0.142857,"2025-04-16"
2973,[지도표 성경김] 세번 구운 김밥김 (10매 22g),1,8,0.125,"2025-04-16"
2974,양조간장 701 500ml,2,15,0.133333,"2025-04-16"
2975,고소한참기름320ml(병),1,15,0.0666667,"2025-04-16"
2976,식용유1.8L,1,21,0.047619,"2025-04-16"
2977,[우리명가]명품 멸치 사군자 실속 국,1,8,0.125,"2025-04-16"
2978,건크랜베리 350g,1,10,0.1,"2025-04-16"
2979,통흑후추65g,1,21,0.047619,"2025-04-16"
2980,뿌리가 살아있는 버터헤드,1,11,0.0909091,"2025-04-16"
